LANDLORD_RANK,OWNER,ADDRESS,BUILDING_NAME,ZIP,APT_UNITS,APT_YR_BUILT,APT_STORIES,TOTAL_COMPLAINTS,COMPLAINTS_90D,OPEN_UNRESOLVED,FIRST_COMPLAINT,LAST_COMPLAINT,WORST_90D_WINDOW,FLAGS,KNOWN_CASE,LAND_VALUE,IMPROVEMENT_VALUE,TOTAL_ASSESSED_VALUE,LAST_SALE_DATE,LAST_SALE_PRICE,PREVIOUS_OWNER,SALE_HISTORY,PIN
1,UNKNOWN / NOT IN SALE RECORDS,2001 WESTLAKE AVE N,2001 WESTLAKE TERRACE CONDOMINIUM,98109,,,,11,3,0,2010-07-13,2025-08-05,2024-07-30 to 2024-10-28,,,162600,247400,410000,,,,,8727100000
1,UNKNOWN / NOT IN SALE RECORDS,2838 SW GENESEE ST,,,,,,11,3,0,2010-07-20,2016-05-13,2014-03-12 to 2014-06-10,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,719 23RD AVE,,,,,,11,3,0,2010-07-26,2025-06-26,2015-02-06 to 2015-05-07,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3450 13TH AVE W,3450 13TH AVE W CONDOMINIUM,98119,,,,11,3,0,2010-08-27,2018-05-11,2017-05-01 to 2017-07-30,,,426600,947400,1374000,,,,,8603210000
1,UNKNOWN / NOT IN SALE RECORDS,6450 SWIFT AVE S,,,,,,11,3,0,2010-09-21,2025-09-02,2016-06-16 to 2016-09-14,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1630 43RD AVE E,PARKSHORE CCRC,98112,172,1963,16,11,3,0,2010-10-05,2019-06-20,2018-08-14 to 2018-11-12,,,15042700,47310300,62353000,,,,,5318102110
1,UNKNOWN / NOT IN SALE RECORDS,11309 CORLISS AVE N,,,,,,11,3,0,2011-02-04,2019-07-22,2011-02-04 to 2011-05-05,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1527 VALENTINE PL S,,,,,,11,3,0,2011-03-24,2019-10-23,2012-02-17 to 2012-05-17,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,8839 DELRIDGE WAY SW,,,,,,11,3,0,2011-06-21,2025-04-18,2023-08-09 to 2023-11-07,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,10736 RENTON AVE S,10736 RENTON AVE S,98178,,,,11,3,0,2013-05-16,2024-07-10,2019-12-03 to 2020-03-02,,,187200,715800,903000,,,,,6393300000
1,UNKNOWN / NOT IN SALE RECORDS,302 16TH AVE,302 16TH AVE Condominium,98122,,,,11,3,0,2013-06-14,2022-05-02,2016-11-09 to 2017-02-07,,,204700,474300,679000,,,,,8634270000
1,UNKNOWN / NOT IN SALE RECORDS,7520 43RD AVE S,,,,,,11,3,0,2013-06-26,2019-04-08,2013-06-26 to 2013-09-24,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4209 WILLIAMS AVE W,4209 WILLIAMS AVE W,98199,,,,11,3,0,2013-10-14,2022-06-17,2014-03-19 to 2014-06-17,,,522700,1697300,2220000,,,,,2608170000
1,UNKNOWN / NOT IN SALE RECORDS,2367 13TH AVE S,,,,,,11,3,0,2015-04-07,2024-09-26,2024-08-09 to 2024-11-07,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4542 18TH AVE NE,,,,,,11,3,0,2015-05-20,2021-09-23,2017-06-15 to 2017-09-13,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1015 NE 100TH ST,1015 NE 100TH ST CONDOMINIUM,98125,,,,11,3,0,2016-02-17,2021-09-20,2017-07-05 to 2017-10-03,,,152900,392100,545000,,,,,6390180000
1,UNKNOWN / NOT IN SALE RECORDS,308 22ND AVE S,MAIN STREET PLACE CONDOMINIUM,98144,,2001,5,11,3,0,2016-03-21,2024-09-22,2016-03-21 to 2016-06-19,,,23900,56800,80700,,,,,5050150000
1,UNKNOWN / NOT IN SALE RECORDS,8606 7TH AVE S,,98108,,,,11,3,0,2016-08-22,2021-07-02,2016-08-22 to 2016-11-20,,,245000,,245000,,,,,7883602643
1,UNKNOWN / NOT IN SALE RECORDS,1730 19TH AVE,,,,,,11,3,0,2017-03-08,2024-05-13,2017-03-08 to 2017-06-06,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1415 NE 43RD ST,,,,,,11,3,0,2017-05-23,2025-07-01,2017-05-23 to 2017-08-21,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1115 DEXTER AVE N,,,,,,11,3,0,2017-10-03,2025-03-11,2019-06-27 to 2019-09-25,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2309 S JACKSON ST,,,,,,11,3,0,2018-03-20,2020-05-31,2018-09-18 to 2018-12-17,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2212 S JACKSON ST,,,,,,11,3,0,2018-08-31,2025-05-13,2020-10-02 to 2020-12-31,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,106 BELL ST,,,,,,11,3,0,2018-11-02,2024-09-11,2018-11-02 to 2019-01-31,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1522 19TH AVE,,98122,,,,11,3,0,2020-02-10,2023-12-13,2020-06-22 to 2020-09-20,SUSPICIOUS_IMPR_VALUE_1000,,675000,1000,676000,,,,,7228502270
1,UNKNOWN / NOT IN SALE RECORDS,2300 ELLIOTT AVE,2300 Elliott,98121,,,,11,3,0,2022-04-20,2025-10-06,2024-01-23 to 2024-04-22,,,13068000,16432000,29500000,,,,,654000285
1,UNKNOWN / NOT IN SALE RECORDS,2246 NW MARKET ST,,,,,,10,10,0,2022-09-20,2022-10-22,2022-09-20 to 2022-12-19,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2025 FAIRVIEW AVE E,,,,,,10,9,0,2015-06-11,2024-04-03,2015-06-11 to 2015-09-09,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,813 7TH AVE S,,,,,,10,9,0,2025-04-25,2025-09-08,2025-06-11 to 2025-09-09,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3925 S CLOVERDALE ST,,,,,,10,8,0,2003-12-02,2005-04-04,2005-03-31 to 2005-06-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5680 24TH AVE NW,,,,,,10,8,0,2024-09-19,2025-03-18,2024-09-19 to 2024-12-18,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1133 24TH AVE S,,,,,,10,7,0,2005-06-02,2016-09-30,2016-02-05 to 2016-05-05,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2328 FRANKLIN AVE E,,,,,,10,7,0,2005-10-31,2024-07-01,2022-12-01 to 2023-03-01,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1006 NE 42ND ST,,,,,,10,7,0,2017-07-21,2023-06-01,2023-05-02 to 2023-07-31,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2569 26TH AVE W,,98199,,,,10,7,0,2023-06-25,2024-09-09,2024-01-26 to 2024-04-25,,,991000,1853000,2844000,,,,,269000775
1,UNKNOWN / NOT IN SALE RECORDS,1718 NOB HILL AVE N,,98109,,,,10,6,0,2004-09-27,2005-09-07,2005-02-04 to 2005-05-05,,,765000,949000,1714000,,,,,809001195
1,UNKNOWN / NOT IN SALE RECORDS,4530 46TH AVE NE,LAURELHURST ELEMENTARY SCHOOL,98105,,1955,1,10,6,0,2008-09-19,2015-05-14,2008-11-14 to 2009-02-12,,,10420600,2984200,13404800,,,,,5364200330
1,UNKNOWN / NOT IN SALE RECORDS,4500 25TH AVE NE,,,,,,10,6,0,2009-05-05,2015-09-25,2012-05-09 to 2012-08-07,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1313 SUNSET AVE SW,,98116,,,,10,6,0,2014-10-29,2024-11-06,2024-06-24 to 2024-09-22,,,1099000,622000,1721000,,,,,9272200100
1,UNKNOWN / NOT IN SALE RECORDS,6522 24TH AVE NW,,,,,,10,6,0,2018-05-03,2025-10-02,2019-12-25 to 2020-03-24,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,9038 4TH AVE SW,,,,,,10,6,0,2019-05-05,2025-05-22,2020-02-19 to 2020-05-19,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4220 GREENWOOD AVE N,4220 GREENWOOD AVE N CONDOMINIUM,98103,,,,10,6,0,2019-08-06,2023-09-06,2023-06-26 to 2023-09-24,,,149500,605500,755000,,,,,2608100000
1,UNKNOWN / NOT IN SALE RECORDS,176 25TH AVE,,98122,,,,10,6,0,2020-07-06,2022-03-03,2020-07-06 to 2020-10-04,,,644000,500000,1144000,,,,,363000060
1,UNKNOWN / NOT IN SALE RECORDS,1210 NW 70TH ST,,98117,,,,10,6,0,2021-12-28,2025-09-30,2025-09-01 to 2025-11-30,,,714000,88000,802000,,,,,461003975
1,UNKNOWN / NOT IN SALE RECORDS,7333 39TH AVE SW,7333 39TH AVE SW,98136,,,,10,6,0,2022-03-14,2025-06-03,2025-01-31 to 2025-05-01,,,410500,200500,611000,,,,,7699360000
1,UNKNOWN / NOT IN SALE RECORDS,2616 E ROY ST,,,,,,10,6,0,2024-06-26,2025-05-09,2024-06-26 to 2024-09-24,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2609 34TH AVE W,,,,,,10,5,0,2007-04-13,2025-10-16,2025-07-09 to 2025-10-07,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,7501 LAKE CITY WAY NE,,,,,,10,5,0,2007-10-22,2021-07-29,2009-02-10 to 2009-05-11,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,700 22ND AVE,,,,,,10,5,0,2010-03-25,2020-03-09,2019-08-08 to 2019-11-06,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6516 25TH AVE NE,MATADOR,98115,,,,10,5,0,2011-04-06,2025-10-27,2023-06-12 to 2023-09-10,SUSPICIOUS_IMPR_VALUE_1000,,3420000,1000,3421000,,,,,425049050
1,UNKNOWN / NOT IN SALE RECORDS,9838 49TH AVE SW,,,,,,10,5,0,2015-05-05,2024-10-24,2018-12-12 to 2019-03-12,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,134 S BRANDON ST,,,,,,10,5,0,2016-01-20,2022-07-29,2021-05-04 to 2021-08-02,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1114 18TH AVE,,,,,,10,5,0,2018-09-24,2021-05-18,2019-06-25 to 2019-09-23,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1902 NW 96TH ST,,98117,,,,10,5,0,2019-04-30,2024-07-12,2023-03-10 to 2023-06-08,,,596000,301000,897000,,,,,579002695
1,UNKNOWN / NOT IN SALE RECORDS,8751 14TH AVE NW,,,,,,10,5,0,2021-02-08,2023-03-14,2021-11-15 to 2022-02-13,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,8615 BEACON AVE S,,98118,,,,10,5,0,2021-11-21,2025-05-06,2023-03-14 to 2023-06-12,,,333000,1000,334000,,,,,7400148
1,UNKNOWN / NOT IN SALE RECORDS,2216 2ND AVE,,,,,,10,5,0,2022-06-21,2025-06-05,2022-06-21 to 2022-09-19,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2214 2ND AVE,,,,,,10,5,0,2022-06-27,2025-10-15,2025-08-25 to 2025-11-23,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2011 RAINIER AVE S,,,,,,10,5,0,2022-12-16,2025-08-12,2022-12-16 to 2023-03-16,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1447 NW 65TH ST,,,,,,10,5,0,2024-06-17,2025-07-15,2025-05-07 to 2025-08-05,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,7018 20TH AVE NE,7018 20TH AVE NE,98115,,,,10,4,0,2004-04-23,2024-08-06,2024-05-02 to 2024-07-31,,,418000,1000000,1418000,,,,,7699040000
1,UNKNOWN / NOT IN SALE RECORDS,14038 SUNNYSIDE AVE N,,98133,,,,10,4,0,2004-09-10,2009-05-12,2006-02-09 to 2006-05-10,,,470000,259000,729000,,,,,5718600020
1,UNKNOWN / NOT IN SALE RECORDS,8512 1ST AVE NE,8512 1ST AVENUE NORTHEAST CONDOMINIUM,98115,,,,10,4,0,2004-11-04,2023-01-09,2015-01-22 to 2015-04-22,,,154700,429300,584000,,,,,2285800000
1,UNKNOWN / NOT IN SALE RECORDS,8348 WABASH AVE S,,,,,,10,4,0,2005-01-06,2025-03-22,2025-02-14 to 2025-05-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,752 BELLEVUE AVE E,MODE,98102,,,,10,4,0,2005-01-18,2023-06-09,2007-10-16 to 2008-01-14,,,124400,141600,266000,,,,,5566500000
1,UNKNOWN / NOT IN SALE RECORDS,6516 12TH AVE NE,,,,,,10,4,0,2005-05-17,2007-05-09,2005-05-17 to 2005-08-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3150 W GOVERNMENT WAY,BLUE HERON CONDOMINIUM,98199,,,,10,4,0,2005-05-18,2019-10-15,2005-05-18 to 2005-08-16,,,306100,815500,1121600,,,,,866300000
1,UNKNOWN / NOT IN SALE RECORDS,4736 20TH AVE NE,sfr,98105,,,,10,4,0,2006-03-07,2025-09-03,2024-02-10 to 2024-05-10,,,926000,184000,1110000,,,,,925049177
1,UNKNOWN / NOT IN SALE RECORDS,615 NW BRIGHT ST,,,,,,10,4,0,2006-07-06,2025-03-11,2018-07-10 to 2018-10-08,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1511 RAINIER AVE S,,,,,,10,4,0,2007-02-06,2016-08-12,2016-06-17 to 2016-09-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,603 32ND AVE E,,,,,,10,4,0,2007-05-21,2011-07-13,2011-06-08 to 2011-09-06,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,10027 RICHWOOD AVE NW,,98177,,,,10,4,0,2007-10-09,2013-11-13,2007-10-09 to 2008-01-07,,,1524000,1164000,2688000,,,,,868002070
1,UNKNOWN / NOT IN SALE RECORDS,5511 4TH AVE NW,,,,,,10,4,0,2008-05-13,2018-06-22,2015-01-26 to 2015-04-26,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,8622 3RD AVE NW,,,,,,10,4,0,2008-11-26,2010-09-14,2009-03-17 to 2009-06-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,217 30TH AVE,,98122,,,,10,4,0,2010-09-09,2024-10-22,2021-12-01 to 2022-03-01,,,603000,878000,1481000,,,,,366000074
1,UNKNOWN / NOT IN SALE RECORDS,7810 5TH AVE NE,,,,,,10,4,0,2011-01-11,2014-01-28,2012-06-29 to 2012-09-27,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,7711 43RD AVE NE,THORNTON CREEK ELEMENTARY,98115,,1960,1,10,4,0,2011-08-04,2016-08-19,2016-07-14 to 2016-10-12,,,7262900,26617600,33880500,,,,,6392002430
1,UNKNOWN / NOT IN SALE RECORDS,5313 SAND POINT WAY NE,,,,,,10,4,0,2012-08-20,2024-06-07,2020-06-22 to 2020-09-20,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,13735 LINDEN AVE N,,,,,,10,4,0,2013-03-05,2023-09-12,2023-08-12 to 2023-11-10,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,223 TAYLOR AVE N,SITELINE APTS,98109,,2022,8,10,4,0,2014-10-13,2025-10-16,2024-04-30 to 2024-07-29,,,,50344700,50344700,,,,,8727440000
1,UNKNOWN / NOT IN SALE RECORDS,7016 15TH AVE NW,LILLEHAMMER,98117,,,,10,4,0,2014-10-10,2023-06-16,2022-08-19 to 2022-11-17,,,,23292500,23292500,,,,,461003000
1,UNKNOWN / NOT IN SALE RECORDS,2200 7TH AVE,,,,,,10,4,0,2015-04-02,2020-11-20,2018-06-29 to 2018-09-27,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,409 23RD AVE S,,,,,,10,4,0,2015-06-17,2025-08-20,2018-08-11 to 2018-11-09,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,8302 13TH AVE NW,,,,,,10,4,0,2015-08-03,2024-05-11,2019-08-01 to 2019-10-30,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,953 N 43RD ST,,,,,,10,4,0,2015-10-13,2020-08-20,2016-06-16 to 2016-09-14,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,12303 15TH AVE NE,DILLANSO'S COFFEE BAR,98125,,,,10,4,0,2015-12-03,2019-08-18,2019-05-20 to 2019-08-18,SUSPICIOUS_IMPR_VALUE_1000,,1209600,1000,1210600,,,,,820000035
1,UNKNOWN / NOT IN SALE RECORDS,6901 WEST MARGINAL WAY SW,,,,,,10,4,0,2016-02-26,2022-08-12,2016-02-26 to 2016-05-26,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1714 13TH AVE,ST NICHOLAS RUSSIAN ORTHODOX CHURCH,98122,,1960,2,10,4,0,2016-04-21,2024-03-28,2023-10-13 to 2024-01-11,,,3072000,581500,3653500,,,,,6003000910
1,UNKNOWN / NOT IN SALE RECORDS,3545 NE 95TH ST,,98115,,,,10,4,0,2016-12-27,2019-11-06,2019-10-21 to 2020-01-19,,,562000,301000,863000,,,,,6844700075
1,UNKNOWN / NOT IN SALE RECORDS,4703 9TH AVE NE,,98105,,,,10,4,0,2017-09-11,2024-03-26,2017-09-11 to 2017-12-10,,,783000,1040000,1823000,,,,,889000040
1,UNKNOWN / NOT IN SALE RECORDS,615 BOREN AVE,OLD COLONY CONDOMINIUM,98104,,,,10,4,0,2017-10-24,2025-08-27,2018-06-18 to 2018-09-16,,,123600,162400,286000,,,,,6352000000
1,UNKNOWN / NOT IN SALE RECORDS,920 NW 54TH ST,,,,,,10,4,0,2019-08-08,2024-09-23,2021-05-10 to 2021-08-08,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,11060 2ND AVE NE,,,,,,10,4,0,2020-05-14,2024-10-21,2023-07-05 to 2023-10-03,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4689 M L KING JR WAY S,,,,,,10,4,0,2020-06-29,2025-04-30,2020-06-29 to 2020-09-27,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,902 N 128TH ST,11 UNIT APARTMENT,98133,11,1985,2,10,4,0,2020-10-24,2025-07-19,2020-10-24 to 2021-01-22,,,1519900,974100,2494000,,,,,7608700035
1,UNKNOWN / NOT IN SALE RECORDS,209 N 101ST ST,209 NORTH 101ST ST CONDOMINIUM,98133,,,,10,4,0,2021-02-16,2022-12-27,2022-01-19 to 2022-04-19,,,145100,690900,836000,,,,,8732560000
1,UNKNOWN / NOT IN SALE RECORDS,906 DEXTER AVE N,,,,,,10,4,0,2022-03-23,2025-09-08,2023-04-20 to 2023-07-19,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1914 POST AL,,,,,,10,4,0,2022-05-16,2025-05-22,2024-04-19 to 2024-07-18,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1901 WESTERN AVE,MARKETFRONT-Senior Housing,98101,,2016,4,10,4,0,2022-06-08,2025-05-10,2022-06-08 to 2022-09-06,,,15919800,4412700,20332500,,,,,5160900000
1,UNKNOWN / NOT IN SALE RECORDS,2308 N 38TH ST,2308 N 38TH ST CONDOMINIUM,98103,,,,10,4,0,2022-06-17,2025-05-23,2022-09-10 to 2022-12-09,,,236700,646300,883000,,,,,8726720000
1,UNKNOWN / NOT IN SALE RECORDS,255 LENORA ST,,,,,,10,4,0,2022-07-27,2025-04-08,2024-01-18 to 2024-04-17,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2100 2ND AVE,PARKING LOT,98121,,,,10,4,0,2022-09-05,2025-11-06,2025-08-01 to 2025-10-30,,,3434400,,3434400,,,,,1977201200
1,UNKNOWN / NOT IN SALE RECORDS,4032 42ND AVE SW,,98116,,,,10,4,0,2024-03-19,2025-07-06,2024-06-27 to 2024-09-25,,,618000,261000,879000,,,,,952001855
1,UNKNOWN / NOT IN SALE RECORDS,1747 S HANFORD ST,,,,,,10,4,0,2024-04-23,2025-08-07,2024-08-22 to 2024-11-20,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,7400 SAND POINT WAY NE,,,,,,10,3,0,2004-03-30,2023-09-13,2004-10-02 to 2004-12-31,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4848 DELRIDGE WAY SW,,,,,,10,3,0,2004-05-17,2014-01-29,2004-05-17 to 2004-08-15,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4403 4TH AVE NW,,98107,,,,10,3,0,2004-05-31,2014-09-08,2006-04-28 to 2006-07-27,,,636000,350000,986000,,,,,170000132
1,UNKNOWN / NOT IN SALE RECORDS,4500 BEACH DR SW,,98116,,,,10,3,0,2004-08-17,2023-08-28,2022-08-24 to 2022-11-22,,,1068000,29000,1097000,,,,,7603600005
1,UNKNOWN / NOT IN SALE RECORDS,7201 EAST MARGINAL WAY S,,,,,,10,3,0,2004-12-02,2017-03-06,2016-03-29 to 2016-06-27,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1127 M L KING JR WAY,,,,,,10,3,0,2005-01-14,2023-01-05,2016-08-24 to 2016-11-22,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1026 NE 65TH ST,DWELL ROOSEVELT CONDOMINIUM,98115,,2005,6,10,3,0,2005-08-19,2024-08-08,2018-05-08 to 2018-08-06,,,142300,317700,460000,,,,,2137500000
1,UNKNOWN / NOT IN SALE RECORDS,1322 NE 65TH ST,,,,,,10,3,0,2005-08-22,2012-12-11,2008-02-20 to 2008-05-20,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,11707 5TH AVE NE,,,,,,10,3,0,2005-09-22,2010-10-26,2007-04-27 to 2007-07-26,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5722 35TH AVE S,,,,,,10,3,0,2005-09-28,2025-09-25,2005-09-28 to 2005-12-27,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,5440 LEARY AVE NW,,,,,,10,3,0,2005-09-30,2025-03-28,2024-07-21 to 2024-10-19,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4031 40TH AVE SW,,98116,,,,10,3,0,2006-01-19,2008-10-06,2006-08-14 to 2006-11-12,,,618000,1110000,1728000,,,,,952001445
1,UNKNOWN / NOT IN SALE RECORDS,5211 3RD AVE NW,,98107,,,,10,3,0,2006-02-09,2024-04-22,2023-03-16 to 2023-06-14,,,486000,255000,741000,,,,,475000745
1,UNKNOWN / NOT IN SALE RECORDS,102 25TH AVE,,,,,,10,3,0,2006-03-14,2018-05-17,2018-05-08 to 2018-08-06,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1409 NE 65TH ST,,,,,,10,3,0,2006-05-30,2019-05-14,2007-06-21 to 2007-09-19,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,1301 31ST AVE S,,,,,,10,3,0,2006-06-05,2025-07-29,2008-10-02 to 2008-12-31,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,321 BOYLSTON AVE E,HOMBORNESS CONDOMINIUM,98102,,,,10,3,0,2006-07-13,2022-06-13,2007-02-08 to 2007-05-09,,,137500,303500,441000,,,,,3427000000
1,UNKNOWN / NOT IN SALE RECORDS,3722 20TH AVE SW,,,,,,10,3,0,2006-07-25,2025-07-11,2024-04-09 to 2024-07-08,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6741 18TH AVE SW,,98106,,,,10,3,0,2006-10-17,2016-11-08,2015-02-02 to 2015-05-03,,,301000,404000,705000,,,,,3438502590
1,UNKNOWN / NOT IN SALE RECORDS,1011 PIKE ST,AVIA APARTMENTS,98101,,,,10,3,0,2007-02-14,2025-03-21,2023-03-14 to 2023-06-12,,,24239200,17025800,41265000,,,,,660001832
1,UNKNOWN / NOT IN SALE RECORDS,901 N NORTHLAKE WAY,,,,,,10,3,0,2007-02-28,2022-04-12,2007-02-28 to 2007-05-29,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4443 RAINIER AVE S,,,,,,10,3,0,2007-04-18,2018-11-06,2007-04-18 to 2007-07-17,NO_PARCEL_RECORD | NAMED_INSPECTOR,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,3217 E CHERRY ST,,98122,,,,10,3,0,2007-05-02,2024-08-22,2021-06-26 to 2021-09-24,,,437000,696000,1133000,,,,,342000430
1,UNKNOWN / NOT IN SALE RECORDS,11502 GREENWOOD AVE N,,,,,,10,3,0,2007-07-05,2019-05-08,2015-05-05 to 2015-08-03,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,6200 15TH AVE NW,,,,,,10,3,0,2008-01-24,2015-10-01,2010-03-26 to 2010-06-24,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,2601 22ND AVE W,,,,,,10,3,0,2008-03-06,2016-08-03,2008-03-06 to 2008-06-04,NO_PARCEL_RECORD,,,,,,,,,
1,UNKNOWN / NOT IN SALE RECORDS,4127 37TH AVE SW,,98126,,,,10,3,0,2008-04-03,2009-11-09,2008-07-09 to 2008-10-07,,,583000,810000,1393000,,,,,952003630
