category,rrio_status,address,district,lt_complaints,verified,unverified,unverified_pct,open,sha_flag,units,contact,reg_number
EXPIRED REGISTRATION,EXPIRED,3917 S MORGAN ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1115 E FIR ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3057 S HOLDEN ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,6013 22ND AVE S,D2,1,1,0,0.0,0,YES,,,
EXPIRED REGISTRATION,EXPIRED,4840 S MORGAN ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,9915 64TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5060 RENTON AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,9030 SEWARD PARK AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2105 25TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4229 49TH AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4812 S OTHELLO ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,8337 M L KING JR WAY S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,6020 S ROXBURY ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3042 18TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3031 A S HOLDEN ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4422 36TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3611 S RAYMOND ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4318 14TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3210 S OTHELLO ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,7201 S TAFT ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4205 S KENNY ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4615 S JUNEAU ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3905 S HUDSON ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4808 S OTHELLO ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4455 S KENYON ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,9621 60TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5116 S MYRTLE ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,8343 M L KING JR WAY S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4540 B S HENDERSON ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4636 S OTHELLO ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4154 41ST AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5733 37TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5808 39TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2204 14TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5140 S LEO ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,7308 46TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4807 42ND AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,6115 S PILGRIM ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,8445 GRATTAN PL S,D2,1,1,0,0.0,0,YES,,,
EXPIRED REGISTRATION,EXPIRED,3925 S AMERICUS ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5136 S DIRECTOR ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2845 S ALASKA ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,8312 WABASH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5120 S PEARL ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,6706 RAINIER AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4219 43RD AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2840 S JUNEAU ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3934 S SULLIVAN ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4827 S CHICAGO ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,8647 RENTON AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3423 36TH AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3952 S PILGRIM ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4839 S HOLLY ST,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3016 S BRADFORD ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,315 12TH AVE,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1709 S WALKER ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5116 S WILLOW ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,9637 51ST AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,6810 27TH AVE S,D2,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1508 S BENNETT ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1312 S MASSACHUSETTS ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3518 S BENNETT ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,7546 B 43RD AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5338 15TH AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3010 S PORTLAND ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5577 S 119TH ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,8608 42ND AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,5009 46TH AVE S,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,4229 S LUCILE ST,D2,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,129 21ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2521 E MILLER ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2020 E DENNY WAY,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2733 FRANKLIN AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1106 23RD AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,611 22ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,506 22ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3804 E PIKE ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1810 B 23RD AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,311 22ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1418 E MERCER ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,831 31ST AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2755 E YESLER WAY,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1729 34TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1810 E MARION ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,709 32ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,354 26TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2015 MCGILVRA BLVD E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,601 BELLEVUE AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1909 E SPRUCE ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1116 BROADWAY E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,960 21ST AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3611 E TERRACE ST,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,1523 B 19TH AVE,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,946 19TH AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1115 31ST AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,123 26TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2428 E ROANOKE ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1247 16TH AVE E,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,911 HIAWATHA PL S,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,321 17TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,504 22ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1420 E YESLER WAY,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2802 E UNION ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,507 28TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1501 E SPRING ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,411 28TH AVE S,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,516 28TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1008 E REPUBLICAN ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,552 19TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1010 E REPUBLICAN ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,183 27TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,816 17TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,201 15TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,757 BROADWAY E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,506 20TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,507 34TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3201 S CHARLES ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2401 S LANE ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,545 28TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1207 26TH AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2327 41ST AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2545 BOYER AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,762 30TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,524 27TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,725 23RD AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1902 E YESLER WAY,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1521 26TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1814 E CHERRY ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,421 MALDEN AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,405 22ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2005 24TH AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1623 A 15TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1605 S MAIN ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,516 20TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,212 24TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,621 21ST AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,945 22ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,518 19TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,918 29TH AVE S,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,900 17TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2018 S INGERSOLL PL,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1617 30TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,209 32ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1630 36TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1830 24TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,213 21ST AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,914 16TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1412 C 20TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1142 19TH AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2031 S LANE ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1704 27TH AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1441 E ALOHA ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,905 17TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1739 26TH AVE S,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,605 FEDERAL AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,627 13TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,605 21ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,541 23RD AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1704 BELLEVUE AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3108 E HARRISON ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,520 12TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,310 18TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2365 EASTLAKE AVE E,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2624 E OLIVE ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2711 S NORMAN ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,822 25TH AVE S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,308 28TH AVE S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,921 16TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,743 10TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,818 29TH AVE S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,911 M L KING JR WAY S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,942 BROADWAY E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1052 E HARRISON ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,911 28TH AVE S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1821 13TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,67 E LYNN ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2606 E YESLER WAY,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,100 M L KING JR WAY,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1428 24TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2023 43RD AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1810 26TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,417 23RD AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,510 10TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1417 E HOWELL ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,143 22ND AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2234 YALE AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,411 21ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,601 FEDERAL AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,707 21ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3515 S MAIN ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,809 34TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1014 WASHINGTON PL E,D3,1,0,1,100.0,0,,1,MARK & BARBARA CLOUSE,001-0123495
EXPIRED REGISTRATION,EXPIRED,130 26TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,928 BROADWAY E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2324 YALE AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,102 HARVARD AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,512 22ND AVE,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1916 38TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1525 26TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1429 MADRONA DR,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1613 26TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1700 25TH AVE S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1630 21ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,228 21ST AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1810 43RD AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,119 B 27TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1427 E PIKE ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,153 26TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,318 BELLEVUE AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,316 31ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1451 20TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1412 21ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2033 BOYER AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,144 28TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1958 BOYER AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,911 25TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1135 PARKSIDE DR E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1716 12TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,127 26TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1125 A 34TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,207 21ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,911 14TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1468 21ST AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,722 16TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3107 E MADISON ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1702 14TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2626 FRANKLIN AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2708 S KING ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,118 27TH AVE S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,709 E PIKE ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1122 13TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1708 25TH AVE S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3400 E SPRING ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,214 19TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2310 FAIRVIEW AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1520 E FIR ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,110 C 20TH AVE,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,1822 14TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2012 FRANKLIN AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1007 E REPUBLICAN ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,112 B 27TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,932 27TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2303 E DENNY WAY,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,1704 S DEARBORN ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,109 25TH AVE E,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,1438 22ND AVE,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,1222 SUMMIT AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1712 S DEARBORN ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,800 E ALOHA ST,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,1815 14TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,628 34TH AVE,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,2124 S MASSACHUSETTS ST,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,2210 E CHERRY ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1701 E MERCER ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1420 30TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1710 26TH AVE,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,117 34TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,425 23RD AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,126 26TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1811 26TH AVE S,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,611 E HOWELL ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1446 E ROY ST,D3,1,0,0,0.0,1,,,,
EXPIRED REGISTRATION,EXPIRED,3313 S DEARBORN ST,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,3809 E MADISON ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,214 20TH AVE S,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,113 24TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1707 13TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,615 15TH AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,1826 A 25TH AVE,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,518 FEDERAL AVE E,D3,1,0,1,100.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2715 E PIKE ST,D3,1,1,0,0.0,0,,,,
EXPIRED REGISTRATION,EXPIRED,2012 EASTLAKE AVE E,D3,1,0,1,100.0,0,,,,
